"Cidade","Bioma","Estado","Regiao","Geocode","Eficiencia_VRS","Efic_Norm_VRS","Eficiencia_CRS","Efic_Norm_CRS","Latitude","Longitude","x1","x2","x3","x4","x5","y1","y2","Iy3","Iy4","z1","z2","z3","z4","z5","z6","z7","z8","z9","cluster","Eficiencia_Bootstrap"
"Davinópolis","Cerrado","GO","CENTRO-OESTE",5206909,2.94734199520217,0.339288756319372,3.20614581174131,0.311900973542087,-18.15,-47.56,33339.3,1426,18118.2,797,503,35596,6644,1.11041e-05,6694,0.46,0.36,0.036437247,0.351851852,0.97,0.218623482,4432,-18.15,-47.56,"0.26 - 0.50",3.57643905217776
"Diorama","Cerrado","GO","CENTRO-OESTE",5207105,2.86311603788526,0.34926981189998,3.32969740741516,0.300327590661248,-16.23,-51.25,66492.9,1869,29652.71,1173,1164,62991,15739.55,6.45987e-06,9503,0.6,0.12,0.029885058,0.2825,0.79,0.227586207,3706,-16.23,-51.25,"0.26 - 0.50",3.49270316112742
"Doverlândia","Cerrado","GO","CENTRO-OESTE",5207253,2.45994338721363,0.406513420267242,3.22497604393316,0.310079822726499,-16.71,-52.31,303201.6,4878,106312.84,2565,3348,182534,60979.83,1.73076e-06,5092,0.71,0.14,0.050150451,0.238636364,0.54,0.104312939,2406,-16.71,-52.31,"0.26 - 0.50",3.13437939724886
"Edealina","Cerrado","GO","CENTRO-OESTE",5207352,1,1,1,1,-17.42,-49.66,48129.1,1823,1,873,159,98635,4070.4,6.89773e-06,5609,0.76,0.08,0.02266289,0.287128713,0.98,0.135977337,6.31,-17.42,-49.66,"0.76 - 1.00",1.43822477110678
"Edéia","Cerrado","GO","CENTRO-OESTE",5207402,1.90745245136796,0.524259464126003,2.554194848287,0.391512809083716,-17.33,-49.93,128406.2,15410,107713.75,2295,3344,239197,15857.69,3.64774e-06,7987,0.53,0.38,0.08908686,0.419753086,0.87,0.207126949,8369,-17.33,-49.93,"0.51 - 0.75",2.3482693189191
"Estrela do Norte","Cerrado","GO","CENTRO-OESTE",5207501,1.9413282869145,0.515111229121055,2.01358109955827,0.496627625388107,-13.86,-49.07,26046.7,581,6313.82,380,220,24300,5120.33,1.28999e-05,7316,0.63,0.14,0.007407407,0.322580645,0.9,0.074074074,11202,-13.86,-49.07,"0.51 - 0.75",2.38965497636363
"Faina","Cerrado","GO","CENTRO-OESTE",5207535,3.55280194749482,0.281467983517946,3.59068044399732,0.278498745738218,-15.44,-50.36,162188.3,2415,41914.93,3158,1328,70996,37098.71,2.59401e-06,5.6,0.65,0.05,0.00166113,0.372340426,0.98,0.150332226,3571,-15.44,-50.36,"0.26 - 0.50",4.39897817181136
"Fazenda Nova","Cerrado","GO","CENTRO-OESTE",5207600,2.98067400771083,0.335494588610851,3.30993133734985,0.302121070825797,-16.18,-50.77,114882.4,2281,45827.04,2362,2049,91015,29627.68,3.26524e-06,7478,0.62,0.09,0.014023733,0.349462366,0.78,0.330097087,4737,-16.18,-50.77,"0.26 - 0.50",3.73017245904786
"Firminópolis","Cerrado","GO","CENTRO-OESTE",5207808,2.10587895678321,0.474861101004365,2.1063765084671,0.474748933051737,-16.58,-50.3,40499.7,2047,24102.6,1628,1036,90378,4512.54,7.78457e-06,6029,0.58,0.1,0.040880503,0.468451243,0.96,0.155660377,30504,-16.58,-50.3,"0.26 - 0.50",2.65290075053632
"Flores de Goiás","Cerrado","GO","CENTRO-OESTE",5207907,1.87898365891299,0.532202606050609,4.49796323515282,0.222322848747345,-14.44,-47.04,297123.2,8681,89198.25,6262,4483,196077,69802.44,2.2572e-06,10118,0.68,0.07,0.022905028,0.286842105,0.31,0.060335196,4074,-14.44,-47.04,"0.51 - 0.75",2.16135105553537
"Formosa","Cerrado","GO","CENTRO-OESTE",5208004,1.11295286369568,0.898510649120746,2.37552027995848,0.420960413782482,-15.53,-47.33,313254.6,10407,166623,7275,3036,336143,66649,1.64537e-06,18232,0.73,0.28,0.009693053,0.333701658,0.64,0.113893376,19923,-15.53,-47.33,"0.76 - 1.00",1.28278705148022
"Formoso","Cerrado","GO","CENTRO-OESTE",5208103,3.09563004633613,0.323036016911505,3.80110617095668,0.263081312392891,-13.65,-48.88,71116.4,1486,19630.45,1518,497,31255,13834.2,6.77428e-06,7454,0.65,0.1,0.008665511,0.341935484,0.96,0.166377816,5476,-13.65,-48.88,"0.26 - 0.50",3.59180606099644
"Gameleira de Goiás","Cerrado","GO","CENTRO-OESTE",5208152,1,1,1,1,-16.46,-48.67,53018,7913,1,1688,5972,200269,9462.78,1.03445e-05,14263,0.63,0.24,0.011257036,0.312757202,0.86,0.185741088,6.38,-16.46,-48.67,"0.76 - 1.00",1.44091726077419
"Divinópolis de Goiás","Cerrado","GO","CENTRO-OESTE",5208301,1.73110478008291,0.577665784015745,1.73110478008117,0.577665784016327,-13.29,-46.39,78103.7,914,1,943,440,21712,22815.61,7.32972e-06,6146,0.59,0.13,0,0.258064516,0.91,0.064724919,6011,-13.29,-46.39,"0.51 - 0.75",2.27510438688983
"Goianápolis","Cerrado","GO","CENTRO-OESTE",5208400,1,1,1,1,-16.51,-49.02,15326.4,1460,1,495,431,50167,1582.22,2.45968e-05,15374,0.75,0.29,1e-10,0.466666667,0.93,0.040229885,67871,-16.51,-49.02,"0.76 - 1.00",1.43265013221389
"Goiandira","Cerrado","GO","CENTRO-OESTE",5208509,3.46141639297743,0.288899076698433,4.24352005224338,0.235653416901221,-18.13,-48.08,38435.5,1657,19851.54,918,1076,42706,6865.3,8.49547e-06,7392,0.56,0.24,0.011627907,0.585714286,0.94,0.168604651,9926,-18.13,-48.08,"0.26 - 0.50",4.28058343163801
"Goianésia","Cerrado","GO","CENTRO-OESTE",5208608,2.4205870437286,0.41312292511474,2.95454407286912,0.33846169674122,-15.31,-49.11,118004.3,17521,167834,3446,11941,248164,22119,2.86713e-06,11.42,0.6,0.15,0.008555133,0.27245509,0.83,0.119771863,43.63,-15.31,-49.11,"0.26 - 0.50",3.05579144274858
"Goiânia","Cerrado","GO","CENTRO-OESTE",5208707,1.00000000000039,0.999999999999607,1.39303673271214,0.717856160227069,-16.67,-49.25,19607.8,2543,41013.84,1516,1654,81586,4100.39,1.40762e-05,33847,0.46,0.31,0.002169197,0.487394958,0.59,0.045553145,2011.56,-16.67,-49.25,"0.76 - 1.00",1.23841637381803
"Goianira","Cerrado","GO","CENTRO-OESTE",5208806,2.00350556231179,0.499125142855171,2.21893694659495,0.450666253286081,-16.49,-49.42,17734.5,1395,18562.63,1095,405,34790,1896,2.15052e-05,13071,0.44,0.28,0,0.396946565,0.8,0.039755352,193689,-16.49,-49.42,"0.26 - 0.50",2.42178791142618
"Goiás","Cerrado","GO","CENTRO-OESTE",5208905,1.8317880855328,0.545914676428925,3.21003956356578,0.311522640203592,-15.93,-50.13,281456.1,6749,96589,6014,3114,200760,59361.81,1.57322e-06,10852,0.67,0.16,0.012189616,0.393342391,0.71,0.127765237,7755,-15.93,-50.13,"0.51 - 0.75",2.14462360053731
"Goiatuba","Cerrado","GO","CENTRO-OESTE",5209101,1.0737182329782,0.93134303701472,1.92648804804089,0.519079264995666,-18.01,-49.35,216308.1,37704,393727.45,4108,11873,697798,20262.07,2.07598e-06,11744,0.61,0.21,0.019310345,0.38961039,0.84,0.24,13.89,-18.01,-49.35,"0.76 - 1.00",1.3302638957894
"Gouvelândia","Cerrado","GO","CENTRO-OESTE",5209150,1.53135758660071,0.653015343215681,1.53225330617444,0.652633605664516,-18.44,-50.14,59397.5,22525,152229.19,1416,40258,240074,4675.48,5.44421e-06,8668,0.48,0.39,0.12244898,0.513513514,0.84,0.231292517,6858,-18.44,-50.14,"0.51 - 0.75",1.91855622411502
"Guapó","Cerrado","GO","CENTRO-OESTE",5209200,1.4841805349857,0.673772480117884,1.50336342064656,0.665175157427954,-16.83,-49.53,41220.3,1190,33375.05,1233,769,91293,7281.08,5.92699e-06,9482,0.63,0.17,0.016885554,0.440191388,0.94,0.103189493,27998,-16.83,-49.53,"0.51 - 0.75",1.78855865741203
"Guaraíta","Cerrado","GO","CENTRO-OESTE",5209291,1.38223186362963,0.72346762241038,1.40565042984751,0.711414430477201,-15.61,-50.02,15992.6,485,10723.5,945,55,19105,1694.19,1.67512e-05,6593,0.65,0.05,0.016997167,0.30078125,0.96,0.186968839,10745,-15.61,-50.02,"0.51 - 0.75",1.81715373843839
"Guarani de Goiás","Cerrado","GO","CENTRO-OESTE",5209408,3.04801478821976,0.328082397718308,4.64783576259951,0.21515390196161,-13.93,-46.47,90126.7,2456,25708.1,1520,1417,56527,25880.48,6.76586e-06,9725,0.64,0.11,0.001757469,0.181818182,0.83,0.126537786,3372,-13.93,-46.47,"0.26 - 0.50",3.67754558327878
"Guarinos","Cerrado","GO","CENTRO-OESTE",5209457,3.12501375715412,0.319998591273619,3.2381304756523,0.30882016877302,-14.73,-49.7,47606.8,916,11980.94,1096,513,29602,10877.48,1.08653e-05,6443,0.77,0.05,0.012552301,0.2,0.99,0.177824268,3444,-14.73,-49.7,"0.26 - 0.50",3.82474753450215
"Heitoraí","Cerrado","GO","CENTRO-OESTE",5209606,1,1,1,1,-15.71,-49.82,15052.6,243,10157.62,1035,212,26731,2098.99,1.51133e-05,8041,0.81,0.3,0.05775076,0.405405405,0.93,0.279635258,16361,-15.71,-49.82,"0.76 - 1.00",1.25242179643409
"Hidrolândia","Cerrado","GO","CENTRO-OESTE",5209705,1.33602162199814,0.748490880338008,2.19934831220119,0.454680140681838,-16.96,-49.22,78920.8,5469,69442.48,3431,1674,123700,17203,2.58708e-05,11035,0.55,0.22,0.058070866,0.382699869,0.85,0.081692913,21465,-16.96,-49.22,"0.51 - 0.75",1.49560749889267
"Hidrolina","Cerrado","GO","CENTRO-OESTE",5209804,2.19423489997657,0.455739720487847,3.46170780709019,0.288874756544103,-14.72,-49.46,58031,2669,24338.87,1615,2896,48962,11132,9.35422e-06,7937,0.61,0.47,0,0.125827815,0.97,0.143487859,6637,-14.72,-49.46,"0.26 - 0.50",2.45214493965501
"Iaciara","Cerrado","GO","CENTRO-OESTE",5209903,1.37492118739804,0.727314415666577,2.35533705765657,0.424567684166166,-14.09,-46.63,142172.1,4828,52456.63,1977,3996,124030,32042.05,2.65629e-06,13283,0.62,0.23,0,0.166666667,0.92,0.128404669,8.82,-14.09,-46.63,"0.51 - 0.75",1.52643094658135
"Inaciolândia","Cerrado","GO","CENTRO-OESTE",5209937,1.58287971656792,0.631759943306527,1.6328930693415,0.612409972689316,-18.48,-49.98,56675.6,12931,104681.57,1227,4812,185893,10194,6.35162e-06,11.39,0.37,0.64,0.047337278,0.414893617,0.83,0.272189349,8933,-18.48,-49.98,"0.51 - 0.75",1.85620675569294
"Indiara","Cerrado","GO","CENTRO-OESTE",5209952,1.65620430958953,0.60379024146353,2.08784829896807,0.47896200145109,-17.14,-49.98,70022.1,5998,62747.34,1874,3945,148351,8563.45,4.8038e-06,9638,0.71,0.39,0.241134752,0.358237548,0.85,0.130496454,15905,-17.14,-49.98,"0.51 - 0.75",1.88690490159445
"Inhumas","Cerrado","GO","CENTRO-OESTE",5210000,1,0.999999999999999,1.32711705718193,0.753513033826462,-16.35,-49.49,55800.4,6298,119447.08,4746,3144,299518,7599,4.73105e-06,11635,0.68,0.1,0.002808989,0.388802488,0.84,0.109550562,85.02,-16.35,-49.49,"0.76 - 1.00",1.18172648249202
"Ipameri","Cerrado","GO","CENTRO-OESTE",5210109,1.17208121416014,0.853183199183478,1.81456226882453,0.551097097730242,-17.72,-48.15,333798.1,16466,255762.07,3733,8271,511958,86782,1.74389e-06,9289,0.47,0.25,0.010058676,0.52631579,0.85,0.213746857,6122,-17.72,-48.15,"0.76 - 1.00",1.33049654225732
"Ipiranga de Goiás","Cerrado","GO","CENTRO-OESTE",5210158,1.66589301387685,0.600278644348721,2.97047161524524,0.336646879528401,-15.17,-49.66,16748.6,8781,29295.62,1248,688,25915,1612.7,1.3753e-05,9831,0.77,0.1,0.067757009,0.24,0.94,0.156542056,12218,-15.17,-49.66,"0.51 - 0.75",1.86740549138623
"Iporá","Cerrado","GO","CENTRO-OESTE",5210208,2.43290693662335,0.411030929686077,2.6874474924244,0.372100293240661,-16.44,-51.11,77389.1,3822,57056.79,2141,2360,101226,14380,4.12731e-06,10.51,0.69,0.18,0.084024896,0.257931035,0.87,0.175311203,31413,-16.44,-51.11,"0.26 - 0.50",2.83586196248869
"Israelândia","Cerrado","GO","CENTRO-OESTE",5210307,2.12091949155601,0.47149361584977,2.1308981114004,0.469285694444964,-16.31,-50.9,45848.9,1162,21724.84,584,1836,39835,10236.86,9.71447e-06,6428,0.56,0.13,0.01826484,0.427672956,0.89,0.168949772,5039,-16.31,-50.9,"0.26 - 0.50",2.46938347643934
"Itaberaí","Cerrado","GO","CENTRO-OESTE",5210406,1.19994165783071,0.833373850698563,1.95096298341724,0.51256738774635,-16.02,-49.81,130512.1,9896,188946.7,6318,4579,340201,16067,2.64387e-06,8918,0.69,0.27,0.034428795,0.361175561,0.8,0.139280125,28047,-16.02,-49.81,"0.76 - 1.00",1.35586743217346
"Itaguari","Cerrado","GO","CENTRO-OESTE",5210562,2.30041360353619,0.434704436829447,2.64603997167935,0.37792324027718,-15.91,-49.6,8156.5,483,12633.86,862,1325,16328,196788,1.85277e-05,6765,0.96,0.09,0.007220217,0.165829146,0.99,0.115523466,32256,-15.91,-49.6,"0.26 - 0.50",2.7743613502505
"Itaguaru","Cerrado","GO","CENTRO-OESTE",5210604,1.00000000000007,0.999999999999934,1,1,-15.75,-49.63,18759.5,414,1,854,57,15377,332498,1.43141e-05,6338,0.83,0.04,0.002375297,0.348659004,0.9,0.019002375,22764,-15.75,-49.63,"0.76 - 1.00",1.30482176448369
"Itajá","Cerrado","GO","CENTRO-OESTE",5210802,1.53781095166326,0.6502749892101,2.05673539393139,0.48620741537808,-19.06,-51.54,153934.9,4693,161316.57,958,2724,139675,33004,2.41519e-06,7955,0.26,0.22,0.030701754,0.538043478,0.88,0.171052632,2331,-19.06,-51.54,"0.51 - 0.75",1.75522925944747
"Itapaci","Cerrado","GO","CENTRO-OESTE",5210901,1.77742271371814,0.56261236692994,3.0626786687235,0.32651156329658,-14.95,-49.54,84638.2,4090,53030.32,2644,1504,73198,19363.18,4.37224e-06,9042,0.63,0.27,0.018624642,0.497098646,0.96,0.118911175,22686,-14.95,-49.54,"0.51 - 0.75",1.93900260411788
"Itapirapuã","Cerrado","GO","CENTRO-OESTE",5211008,1.77144913787285,0.564509575025562,2.3394926374776,0.427443106244687,-15.82,-50.61,185222.7,3973,79704.58,2594,2701,142692,36719,1.94568e-06,7271,0.62,0.27,0.016331658,0.345521024,0.76,0.226130653,3088,-15.82,-50.61,"0.51 - 0.75",2.01812843413372
"Itapuranga","Cerrado","GO","CENTRO-OESTE",5211206,2.08212879112205,0.480277687078668,4.28486805548437,0.233379414967063,-15.56,-49.94,95756.4,5904,84084,4195,6285,113896,17313,2.73214e-06,9597,0.74,0.17,0.025821596,0.275576037,0.91,0.192488263,20828,-15.56,-49.94,"0.26 - 0.50",2.38676495468181
"Itarumã","Cerrado","GO","CENTRO-OESTE",5211305,1.95821616856722,0.510668850585416,2.22292266193297,0.44985820565185,-18.76,-51.34,291676.7,15128,235692.8,2305,9775,290356,61092.38,1.38141e-06,8.56,0.33,0.41,0.081237911,0.549295775,0.77,0.29787234,2038,-18.76,-51.34,"0.51 - 0.75",2.26229587313016
"Itauçu","Cerrado","GO","CENTRO-OESTE",5211404,1.39329389917102,0.717723662319185,1.4589719047539,0.685414158245001,-16.2,-49.6,35583.5,614,19837.44,1125,301,45785,7035,8.43393e-06,5972,0.69,0.06,0,0.462203024,0.89,0.077071291,23497,-16.2,-49.6,"0.51 - 0.75",1.64073384248313
"Itumbiara","Cerrado","GO","CENTRO-OESTE",5211503,1.3697855135475,0.730041302167214,1.63873267825683,0.610227655351166,-18.42,-49.21,197569.4,46810,269170.42,5367,14738,603788,26515,2.17357e-06,12448,0.56,0.43,0.015260323,0.4,0.73,0.146319569,41596,-18.42,-49.21,"0.51 - 0.75",1.6355997466739
"Ivolândia","Cerrado","GO","CENTRO-OESTE",5211602,2.46521938559885,0.405643410822473,2.86984244196906,0.34845118511589,-16.6,-50.79,99406.1,2023,40747.42,1243,2015,61326,21315.83,4.01825e-06,5811,0.45,0.12,0.024640657,0.4,0.92,0.219712526,2031,-16.6,-50.79,"0.26 - 0.50",2.77610140594786
"Jandaia","Cerrado","GO","CENTRO-OESTE",5211701,2.38327535843088,0.419590626178584,3.44623493794431,0.290171743368287,-17.04,-50.14,74912,6648,84197.05,1798,6256,97641,13503.66,4.39841e-06,7033,0.76,0.18,0.1522694,0.466549296,0.89,0.109809663,7238,-17.04,-50.14,"0.26 - 0.50",2.63727274662815
"Jaraguá","Cerrado","GO","CENTRO-OESTE",5211800,1.76152350448471,0.567690409724351,2.69313432122386,0.371314565381783,-15.75,-49.33,151589.7,8624,81696,5836,4756,188404,29519,2.48489e-06,9602,0.57,0.13,0.002181025,0.335758836,0.9,0.182115594,26069,-15.75,-49.33,"0.51 - 0.75",2.00894633785139
"Jataí","Cerrado","GO","CENTRO-OESTE",5211909,1,1,1,1,-17.88,-51.71,564996.7,47841,1,7757,28433,1619244,95550,8.18729e-07,11533,0.56,0.47,0.226128017,0.424061433,0.85,0.298530955,13678,-17.88,-51.71,"0.76 - 1.00",1.31442511762837
"Jaupaci","Cerrado","GO","CENTRO-OESTE",5212006,1.35043723157667,0.740500910829064,1.44250339136484,0.693239271384893,-16.17,-50.95,41659.7,1923,15449.19,507,125,30243,9158.45,1.02664e-05,7.68,0.45,0.27,0.072916667,0.366666667,0.94,0.177083333,5699,-16.17,-50.95,"0.51 - 0.75",1.63180495940055
"Jesúpolis","Cerrado","GO","CENTRO-OESTE",5212055,1.48569420585358,0.673086020030257,1.48818307242474,0.671960337763197,-15.95,-49.37,10931.6,417,6637.39,531,158,13311,2032.81,3.44709e-05,7551,0.76,0.07,0.005952381,0.362637363,0.82,0.136904762,20216,-15.95,-49.37,"0.51 - 0.75",1.78957328642074
"Joviânia","Cerrado","GO","CENTRO-OESTE",5212105,1.0649221061536,0.939035817006287,1.27263403098911,0.785771852433323,-17.8,-49.61,40193.8,3398,57611.77,702,1872,125515,4467.78,1.07181e-05,13128,0.55,0.34,0.109289618,0.451327434,0.84,0.284153005,16764,-17.8,-49.61,"0.76 - 1.00",1.2209372770739
"Jussara","Cerrado","GO","CENTRO-OESTE",5212204,1.1251247315298,0.888790346507034,1.80443098776011,0.554191325012283,-15.86,-50.86,335369.5,6600,142007.28,3081,6527,302783,69110,2.94203e-05,7818,0.62,0.23,0.055555556,0.340640809,0.91,0.192671395,4709,-15.86,-50.86,"0.76 - 1.00",1.28116706522705
"Lagoa Santa","Cerrado","GO","CENTRO-OESTE",5212253,1.30280589386802,0.767574052824557,1.67366491429705,0.59749116532087,-19.18,-51.39,43446,913,16527.74,334,1125,22593,8489.65,8.98069e-06,12087,0.41,0.51,0.026548673,0.475,0.58,0.194690265,3247,-19.18,-51.39,"0.76 - 1.00",1.53465990043344
"Leopoldo de Bulhões","Cerrado","GO","CENTRO-OESTE",5212303,1.00000000000004,0.999999999999955,1.17308788655712,0.852451049456225,-16.61,-48.74,40792.6,4095,67623.87,2587,3019,236826,9058,7.64434e-06,17106,0.61,0.2,0.005167959,0.40754717,0.85,0.069767442,16424,-16.61,-48.74,"0.76 - 1.00",1.21992948536155
"Luziânia","Cerrado","GO","CENTRO-OESTE",5212501,1.00000000000007,0.999999999999927,1.70115595347946,0.587835582008016,-16.25,-47.95,233218.9,15070,245199.28,4305,4714,461210,60430,1.91647e-06,12436,0.61,0.31,0.037710438,0.422413793,0.84,0.11986532,50394,-16.25,-47.95,"0.76 - 1.00",1.16557292194665
"Mairipotaba","Cerrado","GO","CENTRO-OESTE",5212600,1.99755790647433,0.500611269770391,2.02594007523244,0.493598015175876,-17.29,-49.49,43085.2,776,23037.11,890,841,45400,9457.16,8.86389e-06,6814,0.59,0.12,0.008108108,0.314754098,0.86,0.127027027,5203,-17.29,-49.49,"0.51 - 0.75",2.34225846929772
"Mambaí","Cerrado","GO","CENTRO-OESTE",5212709,0.999999999999552,1.00000000000045,0.999999999999542,1.00000000000046,-14.48,-46.11,21755.1,479,4804.69,1091,158,10433,2070.32,6.26476e-05,16494,0.78,0.11,0.002695418,0.066666667,0.93,0.088948787,9764,-14.48,-46.11,"0.76 - 1.00",1.26358160560787
"Mara Rosa","Cerrado","GO","CENTRO-OESTE",5212808,2.08173750351325,0.48036796104809,2.95694188739052,0.338187234677951,-14.01,-49.17,142219.9,3050,32161.24,2344,1994,68156,30847.26,2.79698e-06,7985,0.62,0.06,0.006485084,0.322683706,0.88,0.206225681,6.06,-14.01,-49.17,"0.26 - 0.50",2.33711470861712
"Marzagão","Cerrado","GO","CENTRO-OESTE",5212907,1.20902977514693,0.827109489407299,1.59698297144362,0.626180753258774,-17.98,-48.64,22013.7,1899,12927.5,477,1005,39134,4473.54,2.74865e-05,13156,0.64,0.43,0.100628931,0.480519481,0.81,0.245283019,10008,-17.98,-48.64,"0.76 - 1.00",1.40902968203303
"Matrinchã","Cerrado","GO","CENTRO-OESTE",5212956,1.64837362784911,0.606658577342599,1.98921936995286,0.50270976399335,-15.44,-50.74,107902.1,2172,42425.58,1308,555,64600,28478.77,4.43905e-06,7777,0.58,0.22,0.002347418,0.292993631,0.69,0.133802817,3901,-15.44,-50.74,"0.51 - 0.75",1.89485139289709
"Maurilândia","Cerrado","GO","CENTRO-OESTE",5213004,1.35373985088359,0.73869436535188,1.42573846810012,0.701390908903901,-17.97,-50.33,33886.4,10911,72975.59,661,1311,122156,3684.36,1.21897e-05,7975,0.51,0.18,0.087719298,0.318181818,0.64,0.131578947,34332,-17.97,-50.33,"0.51 - 0.75",1.60204445355732
"Mimoso de Goiás","Cerrado","GO","CENTRO-OESTE",5213053,1.92365688272335,0.519843226191297,2.03335504713421,0.491798026817496,-15.05,-48.16,103192.5,2689,45264.16,1416,1641,97037,24858.94,8.50352e-06,9.59,0.68,0.26,0.002207506,0.23125,0.98,0.169977925,1948,-15.05,-48.16,"0.51 - 0.75",2.20880874398115
"Minaçu","Cerrado","GO","CENTRO-OESTE",5213087,1.93944373557556,0.515611761071912,4.49376766803031,0.222530418542602,-13.53,-48.22,173477.8,3346,29531.93,4053,2809,53825,43545.01,3.59537e-06,9796,0.79,0.05,0.001346801,0.152597403,0.97,0.223569024,10.73,-13.53,-48.22,"0.51 - 0.75",2.20644406806884
"Mineiros","Cerrado","GO","CENTRO-OESTE",5213103,1.32164565951798,0.756632454999105,1.66868933859707,0.599272720733469,-17.56,-52.55,561154.3,41197,582674.99,5669,22234,962153,103295,9.9194e-07,7739,0.45,0.39,0.117607527,0.519961977,0.86,0.211693548,6942,-17.56,-52.55,"0.76 - 1.00",1.5387692384932
"Moiporá","Cerrado","GO","CENTRO-OESTE",5213400,1.05323290639996,0.949457611819294,1.11685450475846,0.895371774693489,-16.54,-50.73,42667.2,981,15369,743,299,52773,9047.55,8.01254e-06,5997,0.55,0.03,0.003875969,0.432432432,0.91,0.279069767,3617,-16.54,-50.73,"0.76 - 1.00",1.19343415096452
"Monte Alegre de Goiás","Cerrado","GO","CENTRO-OESTE",5213509,1,1,1,1,-13.25,-46.9,232905.7,2813,1,2860,588,81746,51043.07,3.14755e-06,6974,0.62,0.03,0.001020408,0.209731544,0.93,0.086734694,2713,-13.25,-46.9,"0.76 - 1.00",1.28342062099555
"Montes Claros de Goiás","Cerrado","GO","CENTRO-OESTE",5213707,1.24127407701525,0.805623849331151,1.78700619418516,0.559595150399565,-16,-51.39,267712.2,8285,143023.24,3004,3601,287603,58731.07,1.77949e-06,8385,0.55,0.25,0.132372215,0.333973129,0.84,0.27785059,2836,-16,-51.39,"0.76 - 1.00",1.41031359669336
"Montividiu","Cerrado","GO","CENTRO-OESTE",5213756,0.999999999999862,1.00000000000014,0.999999999999837,1.00000000000016,-17.44,-51.17,176413,35200,498284.81,1948,30178,823146,25486.16,3.00352e-06,9511,0.4,0.55,0.229965157,0.443396226,0.89,0.334494774,6721,-17.44,-51.17,"0.76 - 1.00",1.27307382576544
"Montividiu do Norte","Cerrado","GO","CENTRO-OESTE",5213772,2.25601970684888,0.443258539348825,2.82767923968171,0.35364690095209,-13.11,-48.6,112874.8,2412,22327.87,1922,623,45309,19568.88,5.59404e-06,7.36,0.72,0.04,0,0.290666667,0.74,0.128279883,3336,-13.11,-48.6,"0.26 - 0.50",2.5752150806209
"Morrinhos","Cerrado","GO","CENTRO-OESTE",5213806,1,1,2.79993535754327,0.357151102544533,-17.73,-49.1,267683.7,11831,544544,6270,8977,529218,49232,4.88766e-05,7905,0.68,0.49,0.26798893,0.367295598,0.84,0.191420664,15945,-17.73,-49.1,"0.76 - 1.00",1.18169366990245
