Cidade,Geocode,Eficiencia,Efic_Norm,Latitude,Longitude,x1,x2,x3,x4,x5,y1,y2,Iy3,Iy4,z1,z2,z3,z4,z5,z6,z7,z8,z9,Bioma
Campo Novo do Parecis,5102637,1,0.516647299774865,-13.67,-57.89,561389.7,65447,924534,4076,53805,2225382,146191,1.06733e-06,32.52,0.35,0.62,0.048327138,0.425742574,0.75,0.397769517,3556,-13.67,-57.89,Cerrado
Campo Verde,5102678,0.99999999999979,0.516647299774756,-15.54,-55.16,347114.2,64311,982486,6370,211624,1809357,68607,1.82409e-06,23.69,0.77,0.28,0.019725558,0.291196388,0.91,0.135506003,8375,-15.54,-55.16,Cerrado
Campos de Júlio,5102686,1.00000000000007,0.516647299774902,-13.89,-59.14,399376.7,27504,519026.41,2121,61122,887442,158398,2.2605e-06,12997,0.19,0.74,0.009009009,0.428571429,0.85,0.378378378,0.96,-13.89,-59.14,Cerrado
Canabrava do Norte,5102694,1.75835320966486,0.908448437823818,-11.05,-51.83,215450.3,4608,40621.22,1719,1740,101944,48131.42,2.7084e-06,6782,0.78,0.06,0,0.330049261,0.98,0.090053763,1341,-11.05,-51.83,Cerrado
Chapada dos Guimarães,5103007,1.51512065365805,0.782782994545558,-15.46,-55.75,292508.7,9949,157490.96,2974,15134,169136,90022,3.00393e-06,10161,0.73,0.17,0.007312614,0.360086768,0.94,0.062157221,2881,-15.46,-55.75,Cerrado
Cocalinho,5103106,1,0.516647299774865,-14.39,-50.99,1401251,15660,147130.48,2346,9021,178592,394691.95,1.07564e-06,12354,0.39,0.22,0.001980198,0.407284768,0.89,0.100990099,0.34,-14.39,-50.99,Cerrado
Comodoro,5103304,1.13505531475372,0.586423263462617,-13.66,-59.78,516907.6,14411,240291,4869,13154,413500,203778.76,1.38741e-06,11.31,0.68,0.2,0.010770505,0.233850129,0.9,0.134217067,0.93,-13.66,-59.78,Cerrado
Confresa,5103353,1.3239395347336,0.684009785685304,-10.64,-51.56,440013.7,11008,124785.92,6516,4971,236564,128413.86,1.14631e-06,9137,0.84,0.05,0.00173913,0.249066003,0.99,0.173043478,5.08,-10.64,-51.56,Cerrado
Cuiabá,5103403,1.90938632850628,0.98647929084981,-15.59,-56.09,152212.5,6231,63016.35,4349,14193,121998,44049,3.9809e-06,14.88,0.54,0.17,0.001328904,0.429473684,0.71,0.051162791,179175,-15.59,-56.09,Cerrado
Denise,5103452,1.26785822458615,0.655035528229787,-14.73,-57.05,109490,8280,261315.26,2326,6343,265685,26589.35,2.79951e-06,6604,0.79,0.02,0.001848429,0.384823848,0.88,0.009242144,7129,-14.73,-57.05,Cerrado
Diamantino,5103502,1.10185048356712,0.569268077090579,-14.4,-56.44,586433.2,60796,875170,5024,64826,1551889,165962.29,1.22641e-06,12181,0.66,0.39,0.020125786,0.317901235,0.71,0.249056604,2599,-14.4,-56.44,Cerrado
Dom Aquino,5103601,1.28368551612782,0.663212655667541,-15.81,-54.91,153085,10434,189652,1648,6755,325568,43880,3.7233e-06,8083,0.58,0.33,0.003527337,0.400673401,0.77,0.153439153,3586,-15.81,-54.91,Cerrado
General Carneiro,5103908,1.25761593042689,0.649743874608906,-15.71,-52.75,226752.2,8876,140808.34,1276,4857,306637,54345.41,3.74023e-06,8.62,0.52,0.13,0.005571031,0.428070175,0.93,0.161559889,1437,-15.71,-52.75,Cerrado
Guiratinga,5104203,1.59306079103911,0.823050556067565,-16.34,-53.75,290623.9,13094,192222.1,2079,9023,282521,86070,2.3759e-06,7721,0.55,0.19,0.004716981,0.431472081,0.88,0.132075472,2897,-16.34,-53.75,Cerrado
Ipiranga do Norte,5104526,1.07350776088526,0.554624885948733,-12.24,-56.14,368524.8,52543,837463.84,2028,84257,1101353,103236.64,2.77571e-06,4.88,0.35,0.9,1e-10,0.166666667,0.9,0.754491018,2068,-12.24,-56.14,Cerrado
Itiquira,5104609,1.28708686261758,0.664969952147073,-17.2,-54.15,578862.9,56326,668824,3360,48092,1102880,141507,1.04514e-06,10225,0.37,0.61,0.046875,0.352313167,0.91,0.25,1477,-17.2,-54.15,Cerrado
Jaciara,5104807,1.1305375046826,0.58408914908848,-15.96,-54.96,141477.9,8853,141947.32,1844,5472,303404,33141.29,3.36902e-06,15884,0.79,0.11,0.006309148,0.364341085,0.64,0.083596215,15899,-15.96,-54.96,Cerrado
Jangada,5104906,1.33702597938995,0.690770861980661,-15.23,-56.48,92128.6,2515,24441,1744,704,43846,26961.21,8.26088e-06,14026,0.77,0.15,0,0.271428571,0.91,0.038461538,7875,-15.23,-56.48,Cerrado
Juscimeira,5105200,1.77112232747256,0.91504556805967,-16.05,-54.88,154984.3,7248,108232,2264,4825,190156,39451,2.47908e-06,6.82,0.79,0.19,0.02173913,0.274509804,0.83,0.251086957,4785,-16.05,-54.88,Cerrado
Lucas do Rio Verde,5105259,0.999999999999824,0.516647299774774,-13.05,-55.91,315746.1,48201,791927,2605,46992,1228606,82765,2.04902e-06,17478,0.36,0.76,0.009345794,0.510638298,0.85,0.433021807,16738,-13.05,-55.91,Cerrado
Luciara,5105309,1.23143591053819,0.636218038025359,-11.22,-50.66,154860.2,992,7842.99,617,1000,11767,20406.84,9.4679e-06,6036,0.47,0.05,0,0.459677419,0.99,0.041284404,0.48,-11.22,-50.66,Cerrado
Nobres,5105903,1.18591584751324,0.612700220377936,-14.72,-56.32,247657.4,8388,122775.13,1930,2061,197845,89165.79,3.67814e-06,10418,0.67,0.18,0.004573171,0.327944573,0.62,0.19054878,3813,-14.72,-56.32,Cerrado
Nortelândia,5106000,0.99999999999863,0.516647299774157,-14.45,-56.8,162684.6,3689,43114.01,1094,996,191868,98927.01,7.97271e-06,11704,0.66,0.31,0.002242153,0.288808664,0.48,0.33632287,4355,-14.45,-56.8,Cerrado
Nossa Senhora do Livramento,5106109,1.21700772665645,0.6287637557822,-15.77,-56.34,320721.3,3993,46718,4901,6255,79981,85328,2.3613e-06,11363,0.61,0.13,0.001628665,0.325462012,0.81,0.030944625,2.53,-15.77,-56.34,Cerrado
Nova Nazaré,5106174,1.88974162709568,0.976329908911142,-13.98,-51.79,132066.6,3398,41896.06,2156,2460,72734,32560.94,5.71662e-06,8788,0.56,0.16,0,0.305936073,0.96,0.094545455,0.91,-13.98,-51.79,Cerrado
Nova Lacerda,5106182,1,0.516647299774864,-14.47,-59.6,307040.2,5837,61691.52,2606,9691,246164,119779.78,1.82964e-06,8934,0.77,0.06,0.004552352,0.217603912,0.7,0.135053111,1322,-14.47,-59.6,Cerrado
Nova Brasilândia,5106208,1.62243811721909,0.838228272313061,-14.95,-54.96,238822.6,3131,57170.65,1258,2008,70895,54079.93,3.20186e-06,7254,0.73,0.17,0,0.301587302,0.49,0.092909535,1167,-14.95,-54.96,Cerrado
Nova Mutum,5106224,0.999999999999524,0.516647299774619,-13.83,-56.08,766160.4,82811,1362809.35,4729,97590,2286255,263014,1.06157e-06,13576,0.43,0.59,0.027231468,0.411320755,0.61,0.403933434,4.47,-13.83,-56.08,Cerrado
Nova Ubiratã,5106240,1,0.516647299774865,-12.99,-55.25,783975.9,69110,830935.46,3524,37688,1559525,306844,1.51898e-06,10733,0.68,0.54,0.092413793,0.293375394,0.8,0.31862069,0.91,-12.99,-55.25,Cerrado
Nova Xavantina,5106257,1.17203748887469,0.605530003862019,-14.67,-52.35,417851.9,17866,203115.81,3479,7025,386208,130139.91,1.48652e-06,8962,0.69,0.13,0.010279002,0.274738068,0.96,0.27092511,3732,-14.67,-52.35,Cerrado
Novo São Joaquim,5106281,1.20489082492639,0.622503591221727,-14.9,-53.01,389466.5,25633,323912.33,3648,11127,611469,80419.4,1.64812e-06,7373,0.73,0.15,0.001215067,0.216058394,0.97,0.121506683,0.97,-14.9,-53.01,Cerrado
Paranatinga,5106307,1,0.516647299774865,-14.43,-54.05,1299909,35362,549439.21,4675,33241,1000473,526762,9.50935e-07,12307,0.58,0.25,0.003457217,0.253623188,0.67,0.14088159,0.89,-14.43,-54.05,Cerrado
Novo Santo Antônio,5106315,1.61521348868651,0.834495687489824,-12.28,-50.96,140271.9,1346,25149.25,719,1717,10380,31126.33,9.77234e-06,8.62,0.48,0.1,0.008733625,0.341614907,0.98,0.139737991,0.57,-12.28,-50.96,Cerrado
Pedra Preta,5106372,1.01790210646668,0.525896374741158,-16.62,-54.47,295685.3,37827,370300.52,5086,13254,791986,53301,1.35897e-06,13128,0.64,0.25,0.033364226,0.402616279,0.5,0.12326228,4189,-16.62,-54.47,Cerrado
Planalto da Serra,5106455,1.79581889778787,0.927804984426779,-14.65,-54.77,213533.7,4514,62606.12,911,17950,62029,35889.79,4.37215e-06,7306,0.75,0.08,0.003952569,0.0472103,0.99,0.241106719,1066,-14.65,-54.77,Cerrado
Poconé,5106505,1.9355564239584,1,-16.25,-56.62,860061,15425,124919.25,7147,7077,151772,115751.45,9.34024e-07,9.45,0.66,0.08,0.002352019,0.306163022,0.9,0.067816543,1878,-16.25,-56.62,Cerrado
Pontal do Araguaia,5106653,1.35941924448636,0.702340281925866,-15.93,-52.31,214528.4,5975,35725.89,1176,1740,62831,68197.32,3.78873e-06,7681,0.37,0.17,0,0.517985612,0.86,0.122762148,2334,-15.93,-52.31,Cerrado
Ponte Branca,5106703,1,0.516647299774865,-16.76,-52.83,60955.2,517,8529.45,352,27,10911,28633.51,1.64262e-05,6835,0.52,0.17,0.006993007,0.415730337,1,0.167832168,2273,-16.76,-52.83,Cerrado
Porto Alegre do Norte,5106778,1.22304988731497,0.631885421771231,-10.87,-51.63,236794.2,6763,61946.46,2744,2432,196045,80993.42,3.036e-06,8.6,0.8,0.1,0.008827238,0.312186978,0.98,0.04035309,3.02,-10.87,-51.63,Cerrado
Porto Estrela,5106851,1,0.516647299774865,-15.32,-57.22,116871.5,1084,25424.59,1214,1695,56900,36615.81,4.08466e-06,7396,0.59,0.78,0.202531646,0.24738676,1,0.098101266,1445,-15.32,-57.22,Cerrado
Poxoréu,5107008,1.29475057895086,0.668929390496903,-15.83,-54.38,475397.2,24883,327340.94,6357,37474,575396,137298.06,1.22191e-06,9884,0.58,0.22,0.006752609,0.350931677,0.84,0.170656845,2325,-15.83,-54.38,Cerrado
Primavera do Leste,5107040,1,0.516647299774865,-15.52,-54.34,507315.9,60416,1000874.37,4517,46411,1370110,133450.95,2.25402e-06,22841,0.25,0.81,0.002770083,0.38,0.81,0.398891967,10816,-15.52,-54.34,Cerrado
Ribeirãozinho,5107198,0.999999999999957,0.516647299774842,-16.48,-52.69,57744.8,3109,35291.98,531,406,93808,14521.28,1.16442e-05,5954,0.66,0.16,1e-10,0.448484849,0.98,0.255681818,3707,-16.48,-52.69,Cerrado
Rio Branco,5107206,1.00000000000003,0.51664729977488,-15.24,-58.11,45611.8,682,12133.04,525,91,23921,10047.2,1.23193e-06,5017,0.73,0.1,0.014440433,0.273469388,0.99,0.064981949,8936,-15.24,-58.11,Cerrado
Santo Afonso,5107263,1.51616277735638,0.783321404940331,-14.49,-57,119092.1,4900,69564.55,1058,1742,120283,21015.24,3.65396e-06,8302,0.65,0.12,0.007792208,0.382165605,0.86,0.251948052,2597,-14.49,-57,Cerrado
São José do Povo,5107297,1.62129120425057,0.837635722824797,-16.46,-54.25,40533.2,2171,36131.09,1182,525,65471,5367.99,6.16426e-06,7.99,0.8,0.12,0.041493776,0.277777778,0.72,0.112033195,8718,-16.46,-54.25,Cerrado
São José do Rio Claro,5107305,1.46317617970891,0.755946022341512,-13.44,-56.72,287759.8,22434,421430.13,2968,52925,345611,91568,2.44453e-06,10095,0.62,0.23,0.009887006,0.276457883,0.33,0.310734463,4352,-13.44,-56.72,Cerrado
São Pedro da Cipa,5107404,1.00000000000022,0.51664729977498,-16,-54.92,32500.4,2469,27638.86,524,2435,40922,7612.62,2.61923e-05,12422,0.72,0.26,0.064039409,0.356164384,0.74,0.118226601,13199,-16,-54.92,Cerrado
Rondonópolis,5107602,1.21513840369863,0.627797975123639,-16.47,-54.63,343399.1,26231,488795,7333,20428,784269,62455,1.22759e-06,12637,0.65,0.23,0.011106365,0.36634349,0.81,0.089278086,47436,-16.47,-54.63,Cerrado
Rosário Oeste,5107701,1.45736054220927,0.752941388930854,-14.83,-56.42,487121.9,9886,114625.14,4583,12717,176481,130865,2.02121e-06,10344,0.64,0.07,0.002452483,0.299524564,0.78,0.07847946,2279,-14.83,-56.42,Cerrado
Santa Rita do Trivelato,5107768,1.00000000000044,0.516647299775092,-13.81,-55.26,298400.8,24863,532615.56,1087,31339,731441,101728.28,3.43629e-06,11403,0.15,0.64,1e-10,0.588235294,0.76,0.666666667,0.68,-13.81,-55.26,Cerrado
Santo Antônio do Leste,5107792,1,0.516647299774864,-14.79,-53.63,269173.4,18237,357116.91,2017,13098,626830,98640.52,4.50253e-06,26073,0.34,0.55,1e-10,0.538461539,0.58,0.396694215,1432,-14.79,-53.63,Cerrado
Santo Antônio do Leverger,5107800,1.00000000000003,0.516647299774879,-15.86,-56.07,925050.1,18452,223337,7656,16719,405685,341221,8.60381e-07,16574,0.62,0.14,0.002099076,0.329268293,0.86,0.087321579,1567,-15.86,-56.07,Cerrado
Sapezal,5107875,1,0.516647299774865,-12.98,-58.76,797174.4,91603,1563119.64,6670,154553,2551757,305618,1.40312e-06,26.32,0.27,0.69,0.02238806,0.555555556,0.74,0.462686567,1784,-12.98,-58.76,Cerrado
Sorriso,5107925,0.999999999999754,0.516647299774738,-12.54,-55.71,827833,119553,1740963.86,4937,100341,2943502,201063,7.48007e-07,15941,0.4,0.7,0.036144578,0.333333333,0.84,0.446987952,9117,-12.54,-55.71,Cerrado
Tesouro,5108105,1.03488710605164,0.534671628913402,-16.07,-53.55,334210.3,11184,129204.01,1357,9550,325007,108872,4.21933e-06,12337,0.28,0.28,0,0.450549451,0.78,0.158914729,0.86,-16.07,-53.55,Cerrado
Torixoréu,5108204,1.21318014133694,0.62678624416222,-16.19,-52.55,214762.8,2678,59345,1249,1124,85190,68226.5,3.38808e-06,5441,0.54,0.1,0.002150538,0.343181818,1,0.012903226,1491,-16.19,-52.55,Cerrado
Vale de São Domingos,5108352,1.64643879541689,0.850628157896715,-15.29,-59.06,123548.5,2946,39808.7,985,1825,85384,44317,3.85773e-06,6914,0.87,0.14,0.016161616,0.230569948,0.97,0.123232323,1611,-15.29,-59.06,Cerrado
Várzea Grande,5108402,0.999999999999958,0.516647299774843,-15.64,-56.13,46098.3,1671,14845.85,1941,567,38294,11176,1.5875e-05,21299,0.58,0.2,0,0.392857143,0.73,0.072150072,261.41,-15.64,-56.13,Cerrado
Nova Marilândia,5108857,1,0.516647299774865,-14.36,-56.96,95651.8,1708,34817.82,816,300,68312,25864.18,4.55921e-06,8882,0.51,0.33,0,0.442622951,0.94,0.182222222,1631,-14.36,-56.96,Cerrado
Abadia de Goiás,5200050,1.00000000000013,0.516647299774929,-16.75,-49.43,9560.9,278,7952.69,476,187,15161,1856.5,2.62137e-05,15.99,0.54,0.12,1e-10,0.551724138,0.92,0.016949153,55553,-16.75,-49.43,Cerrado
Abadiânia,5200100,1.17582881118447,0.607488780295943,-16.2,-48.7,76881.3,3029,58177.81,2503,888,136748,17179,7.96151e-06,8413,0.52,0.29,0.003015075,0.354523227,0.83,0.057286432,17964,-16.2,-48.7,Cerrado
Acreúna,5200134,1.53992451060823,0.795597840262873,-17.39,-50.37,135871.1,14101,132663,2048,7815,239732,16675.27,3.38804e-06,10166,0.52,0.63,0.368550369,0.584033613,0.84,0.125307125,14097,-17.39,-50.37,Cerrado
Adelândia,5200159,1.00000000000018,0.516647299774959,-16.41,-50.16,9244.9,202,4509.79,251,33.27,9826,1831.97,2.7414e-05,6168,0.74,0.05,0.007692308,0.142857143,0.87,0.192307692,22227,-16.41,-50.16,Cerrado
Água Fria de Goiás,5200175,1.30944885260354,0.224653187518817,-14.98,-47.78,161250.5,9936,125093.66,2432,4679,297870,44683,6.33719e-06,16402,0.56,0.22,0.001545595,0.483660131,0.85,0.115919629,2766,-14.98,-47.78,Cerrado
Água Limpa,5200209,1.71993787361128,0.295077982521322,-18.07,-48.76,43014.6,2536,20138.94,679,246,52519,8457.42,7.51161e-06,4997,0.76,0.94,0,0.329376855,0.82,0.104519774,4344,-18.07,-48.76,Cerrado
Águas Lindas de Goiás,5200258,1,0.171563163442502,-15.76,-48.28,2091.4,264,3143.86,130,41,7910,549832,0.000112642,28182,0.72,0.56,0.03125,0.5,0.94,0.125,1039.41,-15.76,-48.28,Cerrado
Alexânia,5200308,2.47343463679961,0.424350270857597,-16.08,-48.5,47629.4,2199,41441.93,2213,1533,61948,9474.48,6.49217e-06,13734,0.66,0.17,0.013377926,0.397887324,0.89,0.120401338,31572,-16.08,-48.5,Cerrado
Aloândia,5200506,1.88664703928045,0.323679134358384,-17.72,-49.47,10207.5,358,5013.09,341,455,17475,1595.16,2.63123e-05,9164,0.83,0.14,1e-10,0.403225807,0.99,0.117647059,20272,-17.72,-49.47,Cerrado
Alto Horizonte,5200555,2.55985195141055,0.439176298728455,-14.19,-49.33,44108.8,1799,10504.68,501,2136,16840,9178.82,1.11216e-05,13255,0.59,0.08,0.067264574,0.472727273,0.87,0.156950673,11482,-14.19,-49.33,Cerrado
Alto Paraíso de Goiás,5200605,1.13572606661961,0.194848756793369,-14.13,-47.5,100222.8,2978,41619.71,1561,1496,73314,34410,1.27783e-05,34317,0.48,0.21,0.002597403,0.5,0.66,0.135064935,2897,-14.13,-47.5,Cerrado
Alvorada do Norte,5200803,3.01618463087634,0.5174661767998,-14.48,-46.49,81035.7,1283,15329.12,980,478,28176,23514,9.51997e-06,8553,0.66,0.4,0.132231405,0.233576642,0.6,0.08815427,6865,-14.48,-46.49,Cerrado
Amaralina,5200829,3.27908275178578,0.562569810086112,-13.92,-49.29,112511.9,2684,32643.91,1841,2270,64995,20646.9,4.93252e-06,8612,0.78,0.12,0,0.196581197,0.56,0.136792453,2795,-13.92,-49.29,Cerrado
Americano do Brasil,5200852,2.41239136412677,0.413877493890962,-16.25,-49.98,12645.3,498,11574.23,611,366,24029,1009.59,2.00913e-05,6.37,0.82,0.05,0.004975124,0.25,0.98,0.014925373,45057,-16.25,-49.98,Cerrado
Amorinópolis,5200902,3.20327913765749,0.549564702245889,-16.61,-51.09,39257,2771,34851.83,791,5043,57437,6987.17,8.10127e-06,9462,0.56,0.1,0.058064516,0.30964467,0.84,0.229032258,8342,-16.61,-51.09,Cerrado
Anápolis,5201108,1.32116457986526,0.226663174749868,-16.32,-48.95,58442.8,5205,63356.95,4190,1496,190920,11172,5.58456e-06,14262,0.65,0.17,0.00198544,0.389460154,0.9,0.030443415,402014,-16.32,-48.95,Cerrado
Anhanguera,5201207,1,0.171563163442502,-18.33,-48.21,5482.3,94,1,77,15,5059,984069,0.000105201,7918,0.5,0.33,0.041666667,0.636363636,0.88,0.291666667,19772,-18.33,-48.21,Cerrado
Anicuns,5201306,1.32433378251792,0.227206893182549,-16.46,-49.96,78085.7,10659,70210.97,2886,423,94126,12119,2.98071e-06,7361,0.7,0.12,0.006243496,0.307936508,0.88,0.170655567,22207,-16.46,-49.96,Cerrado
Aparecida de Goiânia,5201405,1.08558390669772,0.18624620921533,-16.82,-49.24,7060.8,907,9171.52,714,713,34908,1644.6,5.24405e-05,25167,0.58,0.09,0.008733625,0.467741936,0.59,0.017467249,1946.19,-16.82,-49.24,Cerrado
Aparecida do Rio Doce,5201454,2.54205688691479,0.4361233211699,-18.29,-51.14,56410.2,1621,44670,545,2244,76670,11081.6,6.44822e-06,12.82,0.38,0.4,0.131578947,0.492957747,0.82,0.184210526,4.18,-18.29,-51.14,Cerrado
Aporé,5201504,2.34269282606532,0.401919792213821,-18.96,-51.92,244557.8,15562,204342.23,1645,39115,205429,57101,2.1088e-06,6817,0.3,0.59,0.12,0.612565445,0.95,0.145454545,1429,-18.96,-51.92,Cerrado
Araçu,5201603,2.98911501531716,0.512822027921295,-16.35,-49.68,14913.1,555,13757.9,566,1107,18831,2798.95,2.13365e-05,7353,0.55,0.15,0,0.43715847,0.8,0.027149321,24978,-16.35,-49.68,Cerrado
Aragarças,5201702,2.87653129543488,0.493506808786167,-15.89,-52.25,44850.7,1045,9579.96,754,969,15638,10639.19,1.41027e-05,10792,0.72,0.1,0.007662835,0.29281768,0.47,0.206896552,29922,-15.89,-52.25,Cerrado
Aragoiânia,5201801,1.55819537222596,0.267328927320553,-16.91,-49.45,13776.7,1873,17269.34,1285,227,31371,2814,1.51861e-05,15287,0.55,0.14,0.012987013,0.461206897,0.86,0.080519481,44756,-16.91,-49.45,Cerrado
Araguapaz,5202155,3.3783910002477,0.579607447348174,-15.09,-50.63,188477.5,4101,50560.32,1926,2032,77751,46527,2.70385e-06,6911,0.65,0.23,0,0.410583942,0.81,0.098654709,3584,-15.09,-50.63,Cerrado
Arenópolis,5202353,1.55591542189756,0.266937771829721,-16.38,-51.56,97165.2,3764,1,1163,682,61043,19753.58,4.87084e-06,5316,0.67,0.08,0.014134276,0.398692811,0.92,0.060070671,2752,-16.38,-51.56,Cerrado
Aruanã,5202502,2.85204911767991,0.489306568922562,-14.92,-51.08,269037.9,5684,161777.68,1166,5865,107806,78032.42,1.82724e-06,7422,0.27,0.2,0.003690037,0.619834711,0.74,0.022140221,2991,-14.92,-51.08,Cerrado
Aurilândia,5202601,2.30207261977565,0.394950861123079,-16.68,-50.46,54548.3,1043,20795.68,922,606,48522,10876.54,6.23216e-06,5051,0.58,0.02,0.002739726,0.452095808,0.86,0.169863014,6053,-16.68,-50.46,Cerrado
Avelinópolis,5202809,0.999999999999999,0.171563163442502,-16.46,-49.75,13228.4,907,12221.13,476,22,16109,2640.38,1.33775e-05,6.95,0.74,0.06,0.015075377,0.264705882,0.88,0.090452261,14314,-16.46,-49.75,Cerrado
Baliza,5203104,1.50021376223402,0.257381418888845,-16.19,-52.54,127094,1450,24880.73,2506,579,85232,33639.98,5.99082e-06,5724,0.83,0.08,0,0.247718383,0.73,0.130913091,2.62,-16.19,-52.54,Cerrado
Barro Alto,5203203,1.79585081824074,0.308101847448187,-14.97,-48.91,79346.2,7583,66594.17,1234,5892,77887,15868.25,5.21574e-05,7.11,0.49,0.18,0.007832898,0.359223301,0.95,0.146214099,9545,-14.97,-48.91,Cerrado
Bela Vista de Goiás,5203302,1.55165264714501,0.26620643670813,-16.97,-48.95,91935.6,8701,201077,5058,4167,356912,17753,3.02465e-06,11.22,0.64,0.27,0.092685651,0.454545455,0.82,0.147962032,22349,-16.97,-48.95,Cerrado
Bom Jardim de Goiás,5203401,3.42897940311402,0.588286553777423,-16.2,-52.17,166553.5,2659,41119.61,2283,2700,65930,30182.97,3.14902e-06,7837,0.67,0.11,0.009102731,0.269874477,0.86,0.174252276,4683,-16.2,-52.17,Cerrado
Bom Jesus de Goiás,5203500,1.15278420192664,0.197775304449074,-18.21,-49.74,121190.9,44449,272092.69,2184,5881,513916,10676.66,3.52769e-06,10592,0.44,0.46,0.018382353,0.458015267,0.73,0.327205882,17.08,-18.21,-49.74,Cerrado
Bonfinópolis,5203559,2.23122408344001,0.382795862104066,-16.61,-48.96,10071.6,629,7135.9,598,316,14973,2431,4.82438e-05,10923,0.68,0.2,0.005076142,0.563636364,0.9,0.015228426,73339,-16.61,-48.96,Cerrado
Bonópolis,5203575,2.6955716566896,0.462460800707613,-13.63,-49.81,156252.7,3623,57305.85,1550,4313,105930,36299.77,3.36564e-06,8816,0.56,0.4,0,0.377708978,0.58,0.147637795,2544,-13.63,-49.81,Cerrado
Brazabrantes,5203609,1.8137278889551,0.311168894253027,-16.43,-49.38,8967.7,445,13122.69,672,191,19641,308922,2.41578e-05,7266,0.55,0.15,0,0.26056338,0.98,0.037037037,29284,-16.43,-49.38,Cerrado
Britânia,5203807,1.84377402120878,0.316323703751681,-15.24,-51.16,145751.3,2910,34939.23,572,1834,111647,31360.11,3.38434e-06,6.95,0.48,0.4,0.010989011,0.462585034,0.92,0.120879121,3976,-15.24,-51.16,Cerrado
Buriti Alegre,5203906,0.999999999999583,0.17156316344243,-18.14,-49.04,86677.4,3820,60902.43,1393,3318,538884,13469.6,4.44669e-06,7933,0.51,0.25,0.024861879,0.513605442,0.9,0.306629834,10648,-18.14,-49.04,Cerrado
Buriti de Goiás,5203939,2.61059101614874,0.447881253185054,-16.18,-50.43,17538.2,655,7777.34,685,414,19321,3734.15,1.54055e-05,10303,0.63,0.08,0,0.317829457,0.85,0.395061728,12961,-16.18,-50.43,Cerrado
Buritinópolis,5203962,2.55619690152759,0.438549226807995,-14.47,-46.4,19007.6,489,4257.59,782,86,9767,3536.72,2.62637e-05,8872,0.76,0.13,0.004504505,0.155844156,0.99,0.076576577,13718,-14.47,-46.4,Cerrado
Cabeceiras,5204003,1.73735433739606,0.29806600614422,-15.8,-46.92,88304.2,8707,75756.47,1494,1881,176256,11528.14,9.76749e-06,10772,0.73,0.42,0.030150754,0.167883212,0.99,0.120603015,7041,-15.8,-46.92,Cerrado
Cachoeira Alta,5204102,2.32983264608739,0.399713459054367,-18.76,-50.94,149692.3,7853,145999.99,1877,4000,203630,26552,2.26015e-06,6697,0.44,0.32,0.086538462,0.537521815,0.92,0.200320513,7254,-18.76,-50.94,Cerrado
Cachoeira de Goiás,5204201,1.6365746649626,0.280775926730837,-16.66,-50.64,33676,523,1,367,232,12946,8486.07,1.5644e-05,5883,0.31,0.02,0.014925373,0.433962264,0.85,0.059701493,3345,-16.66,-50.64,Cerrado
Cachoeira Dourada,5204250,1.86634254334248,0.32019563080316,-18.49,-49.47,47626.9,7443,86539.5,918,7577,147104,7366,7.7341e-06,11371,0.52,0.5,0.026143791,0.421875,0.81,0.22875817,16032,-18.49,-49.47,Cerrado
Caçu,5204300,1.95745603384962,0.335827349466854,-18.55,-51.13,185299.4,15733,236532.95,2231,5950,316210,27713,1.99246e-06,5.51,0.62,0.56,0.175609756,0.341509434,0.8,0.178861789,6791,-18.55,-51.13,Cerrado
Caiapônia,5204409,0.999999999999411,0.171563163442401,-16.95,-51.81,661374.7,13690,166913.23,5247,10257,602162,118086,9.91391e-07,7832,0.59,0.15,0.089103596,0.321614583,0.74,0.170692432,2143,-16.95,-51.81,Cerrado
Caldas Novas,5204508,2.18723373980268,0.375248739588722,-17.74,-48.62,105744,6781,66289.67,2198,9824,172573,16847,4.36819e-06,8834,0.7,0.25,0.182654402,0.30740038,0.89,0.113009198,52784,-17.74,-48.62,Cerrado
Caldazinha,5204557,1.48421428744635,0.254636498380855,-16.71,-49,16185.2,794,14893.62,1256,212,34860,3411,1.61894e-05,9472,0.71,0.19,0.002178649,0.397993311,0.86,0.102396514,14.83,-16.71,-49,Cerrado
Campestre de Goiás,5204607,2.27913321689032,0.39101530459659,-16.76,-49.69,21741.4,489,13368.07,466,590,25110,3328,1.32295e-05,5355,0.7,0.08,0.016339869,0.313492064,0.92,0.039215686,13228,-16.76,-49.69,Cerrado
Campinaçu,5204656,2.61341826426921,0.448366304816439,-13.78,-48.57,116986.9,1351,20408.12,1437,288,28425,30430.57,5.02693e-06,7717,0.6,0.05,0.002118644,0.364942529,1,0.184322034,1894,-13.78,-48.57,Cerrado
Campinorte,5204706,3.64819665426929,0.625896158866792,-14.31,-49.15,105685.1,4635,55080.07,1595,9096,73836,24039.46,8.35474e-06,6703,0.7,0.13,0.034843206,0.29245283,0.87,0.170731707,11545,-14.31,-49.15,Cerrado
Campo Alegre de Goiás,5204805,1,0.171563163442502,-17.63,-47.78,202150.2,23939,223094.79,1736,5711,574493,42804,4.25763e-06,12967,0.34,0.69,0.027093596,0.304878049,0.9,0.359605911,2903,-17.63,-47.78,Cerrado
